subject_id,condition,label,file,window_index,start_sec,end_sec,used_for_calibration,used_for_scoring,calibration_scoring_overlap,source
Subject20,rest,0,Subject20_1.edf,80,160.0,164.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,81,162.0,166.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,82,164.0,168.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,83,166.0,170.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,84,168.0,172.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,85,170.0,174.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,86,172.0,176.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,87,174.0,178.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,88,176.0,180.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,rest,0,Subject20_1.edf,89,178.0,182.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,0,0.0,4.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,1,2.0,6.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,2,4.0,8.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,3,6.0,10.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,4,8.0,12.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,5,10.0,14.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,6,12.0,16.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,7,14.0,18.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,8,16.0,20.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,9,18.0,22.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,10,20.0,24.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,11,22.0,26.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,12,24.0,28.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,13,26.0,30.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,14,28.0,32.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,15,30.0,34.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,16,32.0,36.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,17,34.0,38.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,18,36.0,40.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,19,38.0,42.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,20,40.0,44.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,21,42.0,46.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,22,44.0,48.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,23,46.0,50.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,24,48.0,52.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,25,50.0,54.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,26,52.0,56.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,27,54.0,58.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,28,56.0,60.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject20,workload,1,Subject20_2.edf,29,58.0,62.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,0,0.0,4.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,1,2.0,6.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,2,4.0,8.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,3,6.0,10.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,4,8.0,12.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,5,10.0,14.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,6,12.0,16.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,7,14.0,18.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,8,16.0,20.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,9,18.0,22.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,10,20.0,24.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,11,22.0,26.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,12,24.0,28.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,13,26.0,30.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,14,28.0,32.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,15,30.0,34.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,16,32.0,36.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,17,34.0,38.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,18,36.0,40.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,19,38.0,42.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,20,40.0,44.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,21,42.0,46.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,22,44.0,48.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,23,46.0,50.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,24,48.0,52.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,25,50.0,54.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,26,52.0,56.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,27,54.0,58.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,28,56.0,60.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,29,58.0,62.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,30,60.0,64.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,31,62.0,66.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,32,64.0,68.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,33,66.0,70.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,34,68.0,72.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,35,70.0,74.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,36,72.0,76.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,37,74.0,78.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,38,76.0,80.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,39,78.0,82.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,40,80.0,84.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,41,82.0,86.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,42,84.0,88.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,43,86.0,90.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,44,88.0,92.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,45,90.0,94.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,46,92.0,96.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,47,94.0,98.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,48,96.0,100.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,49,98.0,102.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,50,100.0,104.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,51,102.0,106.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,52,104.0,108.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,53,106.0,110.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,54,108.0,112.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,55,110.0,114.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,56,112.0,116.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,57,114.0,118.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,58,116.0,120.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,59,118.0,122.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,60,120.0,124.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,61,122.0,126.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,62,124.0,128.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,63,126.0,130.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,64,128.0,132.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,65,130.0,134.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,66,132.0,136.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,67,134.0,138.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,68,136.0,140.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,69,138.0,142.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,70,140.0,144.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,71,142.0,146.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,72,144.0,148.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,73,146.0,150.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,74,148.0,152.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,75,150.0,154.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,76,152.0,156.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,77,154.0,158.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,78,156.0,160.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,79,158.0,162.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,80,160.0,164.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,81,162.0,166.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,82,164.0,168.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,83,166.0,170.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,84,168.0,172.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,85,170.0,174.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,86,172.0,176.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,87,174.0,178.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,88,176.0,180.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,rest,0,Subject21_1.edf,89,178.0,182.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,0,0.0,4.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,1,2.0,6.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,2,4.0,8.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,3,6.0,10.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,4,8.0,12.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,5,10.0,14.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,6,12.0,16.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,7,14.0,18.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,8,16.0,20.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,9,18.0,22.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,10,20.0,24.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,11,22.0,26.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,12,24.0,28.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,13,26.0,30.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,14,28.0,32.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,15,30.0,34.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,16,32.0,36.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,17,34.0,38.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,18,36.0,40.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,19,38.0,42.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,20,40.0,44.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,21,42.0,46.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,22,44.0,48.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,23,46.0,50.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,24,48.0,52.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,25,50.0,54.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,26,52.0,56.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,27,54.0,58.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,28,56.0,60.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject21,workload,1,Subject21_2.edf,29,58.0,62.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,0,0.0,4.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,1,2.0,6.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,2,4.0,8.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,3,6.0,10.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,4,8.0,12.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,5,10.0,14.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,6,12.0,16.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,7,14.0,18.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,8,16.0,20.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,9,18.0,22.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,10,20.0,24.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,11,22.0,26.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,12,24.0,28.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,13,26.0,30.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,14,28.0,32.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,15,30.0,34.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,16,32.0,36.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,17,34.0,38.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,18,36.0,40.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,19,38.0,42.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,20,40.0,44.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,21,42.0,46.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,22,44.0,48.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,23,46.0,50.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,24,48.0,52.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,25,50.0,54.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,26,52.0,56.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,27,54.0,58.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,28,56.0,60.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,29,58.0,62.0,True,False,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,30,60.0,64.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,31,62.0,66.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,32,64.0,68.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,33,66.0,70.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,34,68.0,72.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,35,70.0,74.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,36,72.0,76.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,37,74.0,78.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,38,76.0,80.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,39,78.0,82.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,40,80.0,84.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,41,82.0,86.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,42,84.0,88.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,43,86.0,90.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,44,88.0,92.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,45,90.0,94.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,46,92.0,96.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,47,94.0,98.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,48,96.0,100.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,49,98.0,102.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,50,100.0,104.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,51,102.0,106.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,52,104.0,108.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,53,106.0,110.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,54,108.0,112.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,55,110.0,114.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,56,112.0,116.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,57,114.0,118.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,58,116.0,120.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,59,118.0,122.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,60,120.0,124.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,61,122.0,126.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,62,124.0,128.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,63,126.0,130.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,64,128.0,132.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,65,130.0,134.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,66,132.0,136.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,67,134.0,138.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,68,136.0,140.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,69,138.0,142.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,70,140.0,144.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,71,142.0,146.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,72,144.0,148.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,73,146.0,150.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,74,148.0,152.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,75,150.0,154.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,76,152.0,156.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,77,154.0,158.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,78,156.0,160.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,79,158.0,162.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,80,160.0,164.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,81,162.0,166.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,82,164.0,168.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,83,166.0,170.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,84,168.0,172.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,85,170.0,174.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,86,172.0,176.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,87,174.0,178.0,False,True,False,outputs_reproduced/features/eeg_features.csv
Subject22,rest,0,Subject22_1.edf,88,176.0,180.0,False,True,False,outputs_reproduced/features/eeg_features.csv
