subject_id,session,role,file,materialized,sha256,source,zip_md5_expected,integrity,note
sub-01,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,5a9a98677294efca57a9fc0e51c4341de1e94f025bdd621ef6be252a5293a9d6,local_zip,23f1f74cced86b40a0a956c67bba74fb,local_md5_verified,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,5cd5f0fbff3485dbdc1a6a693fa6c2eab2cfa68c7b43a5cf6c687deb41e26a21,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,302a54b90eddaa2293250989bbc26e9aac43460d1790d60d78b4853c7e075013,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,7e2d21d07405dba8f977fe2cd6b8ccb324cec726cfe1dddb7d0b667bf149fa86,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,0f748fa0a241351371a23de99a8a06ad0bdf30e4f3b4f184418a3418698601e3,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,88d26399a784f94e10649526911e826806e826ef2335da813cf4d1feb0777dda,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,c9d11789e607416882f904d6a6f68ed816de1f9760efbac49883daca0309eb80,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,9a63a1bfaab366e142c71136450d85a5c09bb98217203df782796286f685254e,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,f65a72f64c9b1cf382d2b3bb61885f9bb8c0e5c0f849d4ab71a0be766b4449e9,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,69a54dbfc8b87faad05f793085b1354c4ce4208842d42ed2e0e0b490c7a0def9,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,3e52f58c7134b123d51983f2f29d4d98e564f29f1629e0517d3d7a8ac74ded44,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-29,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,ccad4077dfc8fe73a3ce762769efe04a6937f6b1fd326b6021087c210c0dad67,remote_range,cfee23041f75b86b9e7d6f671c633287,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
